country,country_code,country_iso,prefix,voice_rate_in_dollars,voice_unit_in_seconds
Monaco,377,MCO,377,0.05400,60
Monaco,377,MCO,3774,0.33500,60
Monaco,377,MCO,3776,0.48000,60
Monaco,377,MCO,3777,0.07700,60
Monaco,377,MCO,3778,0.05400,60
Monaco,377,MCO,3779,0.05400,60
San Marino,378,SMR,378,0.04700,60
Ukraine,380,UKR,380,0.10400,60
Ukraine,380,UKR,3803,0.12900,60
Ukraine,380,UKR,3804,0.10500,60
Ukraine,380,UKR,3805,0.10700,60
Ukraine,380,UKR,3806,0.12900,60
Ukraine,380,UKR,3809,0.25200,60
Serbia,381,SRB,381,0.20600,60
Serbia,381,SRB,3811,0.56300,60
Serbia,381,SRB,3812,0.37100,60
Serbia,381,SRB,3813,0.23000,60
Serbia,381,SRB,3816,0.33700,60
Montenegro,382,MNE,382,0.15300,60
Montenegro,382,MNE,3826,0.34700,60
Montenegro,382,MNE,3827,0.76200,60
Montenegro,382,MNE,3828,0.76200,60
Croatia,385,HRV,385,0.03600,60
Croatia,385,HRV,3856,0.03600,60
Croatia,385,HRV,3859,0.24300,60
Slovenia,386,SVN,386,0.04800,60
Slovenia,386,SVN,3861,0.14500,60
Slovenia,386,SVN,3862,0.14500,60
Slovenia,386,SVN,3863,0.15400,60
Slovenia,386,SVN,3864,0.49700,60
Slovenia,386,SVN,3865,0.16200,60
Slovenia,386,SVN,3866,0.27600,60
Slovenia,386,SVN,3867,0.15200,60
Slovenia,386,SVN,3868,0.16900,60
Slovenia,386,SVN,3869,0.13700,60
Bosnia and Herzegovina,387,BIH,387,0.15000,60
Bosnia and Herzegovina,387,BIH,3873,0.19400,60
Bosnia and Herzegovina,387,BIH,3874,0.13700,60
Bosnia and Herzegovina,387,BIH,3875,0.14500,60
Bosnia and Herzegovina,387,BIH,3876,0.52100,60
Bosnia and Herzegovina,387,BIH,3877,0.22200,60
Bosnia and Herzegovina,387,BIH,3878,0.30000,60
Macedonia,389,MKD,389,0.13700,60
Macedonia,389,MKD,3892,0.14100,60
Macedonia,389,MKD,3893,0.14100,60
Macedonia,389,MKD,3894,0.14100,60
Macedonia,389,MKD,3895,0.16600,60
Macedonia,389,MKD,3897,0.37800,60
Macedonia,389,MKD,3898,0.76200,60
Italy,39,ITA,39,0.01500,60
Italy,39,ITA,3902,0.01500,60
Italy,39,ITA,3906,0.01500,60
Italy,39,ITA,392,0.01500,60
Italy,39,ITA,393,0.18000,60
Italy,39,ITA,39310,0.18000,60
Italy,39,ITA,39313,0.18000,60
Italy,39,ITA,39319,0.18000,60
Italy,39,ITA,3932,0.15000,60
Italy,39,ITA,3933,0.15000,60
Italy,39,ITA,3934,0.15000,60
Italy,39,ITA,3936,0.15000,60
Italy,39,ITA,39370,0.18000,60
Italy,39,ITA,39373,0.18000,60
Italy,39,ITA,39377,0.15000,60
Italy,39,ITA,3938,0.15000,60
Italy,39,ITA,39383,0.15000,60
Italy,39,ITA,3939,0.18000,60
Italy,39,ITA,394,0.02600,60
Italy,39,ITA,395,0.02600,60
Italy,39,ITA,396,0.01500,60
Romania,40,ROU,40,0.04000,60
Romania,40,ROU,401,8.50400,60
Romania,40,ROU,402,0.03600,60
Romania,40,ROU,403,0.05700,60
Romania,40,ROU,407,0.17100,60
Romania,40,ROU,409,4.88500,60
Switzerland,41,CHE,41,0.03100,60
Switzerland,41,CHE,412,0.02800,60
Switzerland,41,CHE,414,0.02800,60
Switzerland,41,CHE,415,0.07900,60
Switzerland,41,CHE,417,0.28100,60
Switzerland,41,CHE,418,0.04400,60
Switzerland,41,CHE,419,0.03800,60
Czech Republic,420,CZE,420,0.05300,60
Czech Republic,420,CZE,4202,0.05000,60
Czech Republic,420,CZE,4206,0.21100,60
Czech Republic,420,CZE,4207,0.16700,60
Czech Republic,420,CZE,4209,0.17100,60
Slovakia,421,SVK,421,0.04800,60
Slovakia,421,SVK,4211,0.04500,60
Slovakia,421,SVK,4212,0.03800,60
Slovakia,421,SVK,4213,0.03600,60
Slovakia,421,SVK,4214,0.03600,60
Slovakia,421,SVK,4215,0.03600,60
Slovakia,421,SVK,4216,0.04500,60
Slovakia,421,SVK,4219,0.25000,60
Liechtenstein,423,LIE,423,0.14200,60
Liechtenstein,423,LIE,4235,0.18800,60
Liechtenstein,423,LIE,4236,0.58200,60
Liechtenstein,423,LIE,4237,0.68900,60
Liechtenstein,423,LIE,4238,1.39300,60
Liechtenstein,423,LIE,4239,0.77100,60
Austria,43,AUT,43,0.02900,60
Austria,43,AUT,431,0.03000,60
Austria,43,AUT,435,0.04700,60
Austria,43,AUT,436,0.12000,60
Austria,43,AUT,437,0.53600,60
Austria,43,AUT,438,0.73300,60
Austria,43,AUT,439,0.05000,60
United Kingdom,44,GBR,44,0.01600,60
United Kingdom,44,GBR,441,0.01900,60
United Kingdom,44,GBR,442,0.01900,60
United Kingdom,44,GBR,4420,0.01600,60
United Kingdom,44,GBR,44203,0.01600,60
United Kingdom,44,GBR,44207,0.01600,60
United Kingdom,44,GBR,44208,0.01600,60
United Kingdom,44,GBR,443,0.01900,60
United Kingdom,44,GBR,445,0.01900,60
United Kingdom,44,GBR,44500,0.01600,60
United Kingdom,44,GBR,447,0.30000,60
United Kingdom,44,GBR,4470,0.37000,60
United Kingdom,44,GBR,4470000,0.06400,60
United Kingdom,44,GBR,4470004,0.06400,60
United Kingdom,44,GBR,4470005,0.06400,60
United Kingdom,44,GBR,4470006,0.06400,60
United Kingdom,44,GBR,4470007,0.06400,60
United Kingdom,44,GBR,4470020,0.06400,60
United Kingdom,44,GBR,4470022,0.06400,60
United Kingdom,44,GBR,4470023,0.06400,60
United Kingdom,44,GBR,4470024,0.06400,60
United Kingdom,44,GBR,4470025,0.06400,60
United Kingdom,44,GBR,4470027,0.06400,60
United Kingdom,44,GBR,4470028,0.06400,60
United Kingdom,44,GBR,4470029,0.06400,60
United Kingdom,44,GBR,4470740,0.06400,60
United Kingdom,44,GBR,4470741,0.06400,60
United Kingdom,44,GBR,4470742,0.06400,60
United Kingdom,44,GBR,447400,0.06400,60
United Kingdom,44,GBR,447401,0.06400,60
United Kingdom,44,GBR,447402,0.06400,60
United Kingdom,44,GBR,447403,0.06400,60
United Kingdom,44,GBR,447407,0.06400,60
United Kingdom,44,GBR,447409,0.06400,60
United Kingdom,44,GBR,447410,0.06400,60
United Kingdom,44,GBR,447411,0.06400,60
United Kingdom,44,GBR,447412,0.06400,60
United Kingdom,44,GBR,447413,0.06400,60
United Kingdom,44,GBR,447414,0.06400,60
United Kingdom,44,GBR,447415,0.06400,60
United Kingdom,44,GBR,447416,0.06400,60
United Kingdom,44,GBR,4474170,0.06400,60
United Kingdom,44,GBR,447419,0.06400,60
United Kingdom,44,GBR,447420,0.06400,60
United Kingdom,44,GBR,447421,0.06400,60
United Kingdom,44,GBR,447422,0.06400,60
United Kingdom,44,GBR,447423,0.06400,60
United Kingdom,44,GBR,447425,0.06400,60
United Kingdom,44,GBR,447426,0.06400,60
United Kingdom,44,GBR,447427,0.06400,60
United Kingdom,44,GBR,447428,0.06400,60
United Kingdom,44,GBR,447429,0.06400,60
United Kingdom,44,GBR,447430,0.06400,60
United Kingdom,44,GBR,447431,0.06400,60
United Kingdom,44,GBR,447432,0.06400,60
United Kingdom,44,GBR,447433,0.06400,60
United Kingdom,44,GBR,447434,0.06400,60
United Kingdom,44,GBR,447435,0.06400,60
United Kingdom,44,GBR,447436,0.06400,60
United Kingdom,44,GBR,447437,0.06400,60
United Kingdom,44,GBR,447442,0.06400,60
United Kingdom,44,GBR,447443,0.06400,60
United Kingdom,44,GBR,447444,0.06400,60
United Kingdom,44,GBR,447445,0.06400,60
United Kingdom,44,GBR,447446,0.06400,60
United Kingdom,44,GBR,447447,0.06400,60
United Kingdom,44,GBR,447449,0.06400,60
United Kingdom,44,GBR,447450,0.06400,60
United Kingdom,44,GBR,447453,0.06400,60
United Kingdom,44,GBR,447454,0.06400,60
United Kingdom,44,GBR,447455,0.06400,60
United Kingdom,44,GBR,447456,0.06400,60
United Kingdom,44,GBR,447459,0.06400,60
United Kingdom,44,GBR,447460,0.06400,60
United Kingdom,44,GBR,447461,0.06400,60
United Kingdom,44,GBR,447462,0.06400,60
United Kingdom,44,GBR,447463,0.06400,60
United Kingdom,44,GBR,447467,0.06400,60
United Kingdom,44,GBR,447468,0.06400,60
United Kingdom,44,GBR,447469,0.06400,60
United Kingdom,44,GBR,447470,0.06400,60
United Kingdom,44,GBR,447471,0.06400,60
United Kingdom,44,GBR,447500,0.06400,60
United Kingdom,44,GBR,447501,0.06400,60
United Kingdom,44,GBR,447502,0.06400,60
United Kingdom,44,GBR,447503,0.06400,60
United Kingdom,44,GBR,447504,0.06400,60
United Kingdom,44,GBR,447505,0.06400,60
United Kingdom,44,GBR,447506,0.06400,60
United Kingdom,44,GBR,447507,0.06400,60
United Kingdom,44,GBR,447508,0.06400,60
United Kingdom,44,GBR,44751,0.06400,60
United Kingdom,44,GBR,447521,0.06400,60
United Kingdom,44,GBR,447522,0.06400,60
United Kingdom,44,GBR,447523,0.06400,60
United Kingdom,44,GBR,447525,0.06400,60
United Kingdom,44,GBR,447526,0.06400,60
United Kingdom,44,GBR,447527,0.06400,60
United Kingdom,44,GBR,447528,0.06400,60
United Kingdom,44,GBR,447529,0.06400,60
United Kingdom,44,GBR,447530,0.06400,60
United Kingdom,44,GBR,447531,0.06400,60
United Kingdom,44,GBR,4475320,0.06400,60
United Kingdom,44,GBR,4475321,0.06400,60
United Kingdom,44,GBR,4475322,0.06400,60
United Kingdom,44,GBR,4475323,0.06400,60
United Kingdom,44,GBR,4475324,0.06400,60
United Kingdom,44,GBR,447533,0.06400,60
United Kingdom,44,GBR,447534,0.06400,60
United Kingdom,44,GBR,447535,0.06400,60
United Kingdom,44,GBR,447536,0.06400,60
United Kingdom,44,GBR,4475374,0.06400,60
United Kingdom,44,GBR,447538,0.06400,60
United Kingdom,44,GBR,447539,0.06400,60
United Kingdom,44,GBR,44754,0.06400,60
United Kingdom,44,GBR,447550,0.06400,60
United Kingdom,44,GBR,447551,0.06400,60
United Kingdom,44,GBR,447552,0.06400,60
United Kingdom,44,GBR,447553,0.06400,60
United Kingdom,44,GBR,447554,0.06400,60
United Kingdom,44,GBR,447555,0.06400,60
United Kingdom,44,GBR,447556,0.06400,60
United Kingdom,44,GBR,447557,0.06400,60
United Kingdom,44,GBR,44756,0.06400,60
United Kingdom,44,GBR,447570,0.06400,60
United Kingdom,44,GBR,447572,0.06400,60
United Kingdom,44,GBR,447573,0.06400,60
United Kingdom,44,GBR,447574,0.06400,60
United Kingdom,44,GBR,447575,0.06400,60
United Kingdom,44,GBR,447576,0.06400,60
United Kingdom,44,GBR,447577,0.06400,60
United Kingdom,44,GBR,447578,0.06400,60
United Kingdom,44,GBR,447579,0.06400,60
United Kingdom,44,GBR,447580,0.06400,60
United Kingdom,44,GBR,447581,0.06400,60
United Kingdom,44,GBR,447582,0.06400,60
United Kingdom,44,GBR,447583,0.06400,60
United Kingdom,44,GBR,447584,0.06400,60
United Kingdom,44,GBR,447585,0.06400,60
United Kingdom,44,GBR,447586,0.06400,60
United Kingdom,44,GBR,447587,0.06400,60
United Kingdom,44,GBR,447588,0.06400,60
United Kingdom,44,GBR,44759,0.06400,60
United Kingdom,44,GBR,447701,0.06400,60
United Kingdom,44,GBR,447702,0.06400,60
United Kingdom,44,GBR,447703,0.06400,60
United Kingdom,44,GBR,447704,0.06400,60
United Kingdom,44,GBR,447705,0.06400,60
United Kingdom,44,GBR,447706,0.06400,60
United Kingdom,44,GBR,447707,0.06400,60
United Kingdom,44,GBR,447708,0.06400,60
United Kingdom,44,GBR,447709,0.06400,60
United Kingdom,44,GBR,447710,0.06400,60
United Kingdom,44,GBR,447711,0.06400,60
United Kingdom,44,GBR,447712,0.06400,60
United Kingdom,44,GBR,447713,0.06400,60
United Kingdom,44,GBR,447714,0.06400,60
United Kingdom,44,GBR,447715,0.06400,60
United Kingdom,44,GBR,447716,0.06400,60
United Kingdom,44,GBR,447717,0.06400,60
United Kingdom,44,GBR,447718,0.06400,60
United Kingdom,44,GBR,447719,0.06400,60
United Kingdom,44,GBR,447720,0.06400,60
United Kingdom,44,GBR,447721,0.06400,60
United Kingdom,44,GBR,447722,0.06400,60
United Kingdom,44,GBR,447723,0.06400,60
United Kingdom,44,GBR,447724,0.06400,60
United Kingdom,44,GBR,447725,0.06400,60
United Kingdom,44,GBR,447726,0.06400,60
United Kingdom,44,GBR,447727,0.06400,60
United Kingdom,44,GBR,447728,0.06400,60
United Kingdom,44,GBR,447729,0.06400,60
United Kingdom,44,GBR,447730,0.06400,60
United Kingdom,44,GBR,447731,0.06400,60
United Kingdom,44,GBR,447732,0.06400,60
United Kingdom,44,GBR,447733,0.06400,60
United Kingdom,44,GBR,447734,0.06400,60
United Kingdom,44,GBR,447735,0.06400,60
United Kingdom,44,GBR,447736,0.06400,60
United Kingdom,44,GBR,447737,0.06400,60
United Kingdom,44,GBR,447738,0.06400,60
United Kingdom,44,GBR,447739,0.06400,60
United Kingdom,44,GBR,447740,0.06400,60
United Kingdom,44,GBR,447741,0.06400,60
United Kingdom,44,GBR,447742,0.06400,60
United Kingdom,44,GBR,447743,0.06400,60
United Kingdom,44,GBR,447745,0.06400,60
United Kingdom,44,GBR,447746,0.06400,60
United Kingdom,44,GBR,447747,0.06400,60
United Kingdom,44,GBR,447748,0.06400,60
United Kingdom,44,GBR,447749,0.06400,60
United Kingdom,44,GBR,447750,0.06400,60
United Kingdom,44,GBR,447751,0.06400,60
United Kingdom,44,GBR,447752,0.06400,60
United Kingdom,44,GBR,447753,0.06400,60
United Kingdom,44,GBR,447754,0.06400,60
United Kingdom,44,GBR,447756,0.06400,60
United Kingdom,44,GBR,447757,0.06400,60
United Kingdom,44,GBR,447758,0.06400,60
United Kingdom,44,GBR,447759,0.06400,60
United Kingdom,44,GBR,447760,0.06400,60
United Kingdom,44,GBR,447761,0.06400,60
United Kingdom,44,GBR,447762,0.06400,60
United Kingdom,44,GBR,447763,0.06400,60
United Kingdom,44,GBR,447764,0.06400,60
United Kingdom,44,GBR,447765,0.06400,60
United Kingdom,44,GBR,447766,0.06400,60
United Kingdom,44,GBR,447767,0.06400,60
United Kingdom,44,GBR,447768,0.06400,60
United Kingdom,44,GBR,447769,0.06400,60
United Kingdom,44,GBR,447770,0.06400,60
United Kingdom,44,GBR,447771,0.06400,60
United Kingdom,44,GBR,447772,0.06400,60
United Kingdom,44,GBR,447773,0.06400,60
United Kingdom,44,GBR,447774,0.06400,60
United Kingdom,44,GBR,447775,0.06400,60
United Kingdom,44,GBR,447776,0.06400,60
United Kingdom,44,GBR,447778,0.06400,60
United Kingdom,44,GBR,447779,0.06400,60
United Kingdom,44,GBR,447780,0.06400,60
United Kingdom,44,GBR,447782,0.06400,60
United Kingdom,44,GBR,447783,0.06400,60
United Kingdom,44,GBR,447784,0.06400,60
United Kingdom,44,GBR,447785,0.06400,60
United Kingdom,44,GBR,447786,0.06400,60
United Kingdom,44,GBR,447787,0.06400,60
United Kingdom,44,GBR,447788,0.06400,60
United Kingdom,44,GBR,447789,0.06400,60
United Kingdom,44,GBR,447790,0.06400,60
United Kingdom,44,GBR,447791,0.06400,60
United Kingdom,44,GBR,447792,0.06400,60
United Kingdom,44,GBR,447793,0.06400,60
United Kingdom,44,GBR,447794,0.06400,60
United Kingdom,44,GBR,447795,0.06400,60
United Kingdom,44,GBR,447796,0.06400,60
United Kingdom,44,GBR,447798,0.06400,60
United Kingdom,44,GBR,447799,0.06400,60
United Kingdom,44,GBR,447800,0.06400,60
United Kingdom,44,GBR,447801,0.06400,60
United Kingdom,44,GBR,447802,0.06400,60
United Kingdom,44,GBR,447803,0.06400,60
United Kingdom,44,GBR,447804,0.06400,60
United Kingdom,44,GBR,447805,0.06400,60
United Kingdom,44,GBR,447806,0.06400,60
United Kingdom,44,GBR,447807,0.06400,60
United Kingdom,44,GBR,447808,0.06400,60
United Kingdom,44,GBR,447809,0.06400,60
United Kingdom,44,GBR,447810,0.06400,60
United Kingdom,44,GBR,447811,0.06400,60
United Kingdom,44,GBR,447812,0.06400,60
United Kingdom,44,GBR,447813,0.06400,60
United Kingdom,44,GBR,447814,0.06400,60
United Kingdom,44,GBR,447815,0.06400,60
United Kingdom,44,GBR,447816,0.06400,60
United Kingdom,44,GBR,447817,0.06400,60
United Kingdom,44,GBR,447818,0.06400,60
United Kingdom,44,GBR,447819,0.06400,60
United Kingdom,44,GBR,447820,0.06400,60
United Kingdom,44,GBR,447821,0.06400,60
United Kingdom,44,GBR,447823,0.06400,60
United Kingdom,44,GBR,447824,0.06400,60
United Kingdom,44,GBR,447825,0.06400,60
United Kingdom,44,GBR,447826,0.06400,60
United Kingdom,44,GBR,447827,0.06400,60
United Kingdom,44,GBR,447828,0.06400,60
United Kingdom,44,GBR,447830,0.06400,60
United Kingdom,44,GBR,447831,0.06400,60
United Kingdom,44,GBR,447832,0.06400,60
United Kingdom,44,GBR,447833,0.06400,60
United Kingdom,44,GBR,447834,0.06400,60
United Kingdom,44,GBR,447835,0.06400,60
United Kingdom,44,GBR,447836,0.06400,60
United Kingdom,44,GBR,447837,0.06400,60
United Kingdom,44,GBR,447838,0.06400,60
United Kingdom,44,GBR,447840,0.06400,60
United Kingdom,44,GBR,447841,0.06400,60
United Kingdom,44,GBR,447842,0.06400,60
United Kingdom,44,GBR,447843,0.06400,60
United Kingdom,44,GBR,447844,0.06400,60
United Kingdom,44,GBR,447845,0.06400,60
United Kingdom,44,GBR,447846,0.06400,60
United Kingdom,44,GBR,447847,0.06400,60
United Kingdom,44,GBR,447848,0.06400,60
United Kingdom,44,GBR,447849,0.06400,60
United Kingdom,44,GBR,447850,0.06400,60
United Kingdom,44,GBR,447851,0.06400,60
United Kingdom,44,GBR,447852,0.06400,60
United Kingdom,44,GBR,447853,0.06400,60
United Kingdom,44,GBR,447854,0.06400,60
United Kingdom,44,GBR,447855,0.06400,60
United Kingdom,44,GBR,447856,0.06400,60
United Kingdom,44,GBR,447857,0.06400,60
United Kingdom,44,GBR,447858,0.06400,60
United Kingdom,44,GBR,447859,0.06400,60
United Kingdom,44,GBR,447860,0.06400,60
United Kingdom,44,GBR,447861,0.06400,60
United Kingdom,44,GBR,447862,0.06400,60
United Kingdom,44,GBR,447863,0.06400,60
United Kingdom,44,GBR,4478640,0.06400,60
United Kingdom,44,GBR,4478641,0.06400,60
United Kingdom,44,GBR,4478642,0.06400,60
United Kingdom,44,GBR,4478643,0.06400,60
United Kingdom,44,GBR,4478645,0.06400,60
United Kingdom,44,GBR,4478646,0.06400,60
United Kingdom,44,GBR,4478647,0.06400,60
United Kingdom,44,GBR,4478648,0.06400,60
United Kingdom,44,GBR,4478649,0.06400,60
United Kingdom,44,GBR,447865,0.06400,60
United Kingdom,44,GBR,447866,0.06400,60
United Kingdom,44,GBR,447867,0.06400,60
United Kingdom,44,GBR,447868,0.06400,60
United Kingdom,44,GBR,447869,0.06400,60
United Kingdom,44,GBR,447870,0.06400,60
United Kingdom,44,GBR,447871,0.06400,60
United Kingdom,44,GBR,4478720,0.06400,60
United Kingdom,44,GBR,4478721,0.06400,60
United Kingdom,44,GBR,4478723,0.06400,60
United Kingdom,44,GBR,4478724,0.06400,60
United Kingdom,44,GBR,4478725,0.06400,60
United Kingdom,44,GBR,4478726,0.06400,60
United Kingdom,44,GBR,4478728,0.06400,60
United Kingdom,44,GBR,4478729,0.06400,60
United Kingdom,44,GBR,4478731,0.06400,60
United Kingdom,44,GBR,4478732,0.06400,60
United Kingdom,44,GBR,4478733,0.06400,60
United Kingdom,44,GBR,4478734,0.06400,60
United Kingdom,44,GBR,4478735,0.06400,60
United Kingdom,44,GBR,4478736,0.06400,60
United Kingdom,44,GBR,4478737,0.06400,60
United Kingdom,44,GBR,4478738,0.06400,60
United Kingdom,44,GBR,4478739,0.06400,60
United Kingdom,44,GBR,4478740,0.06400,60
United Kingdom,44,GBR,4478741,0.06400,60
United Kingdom,44,GBR,4478742,0.06400,60
United Kingdom,44,GBR,4478743,0.06400,60
United Kingdom,44,GBR,4478746,0.06400,60
United Kingdom,44,GBR,4478747,0.06400,60
United Kingdom,44,GBR,4478748,0.06400,60
United Kingdom,44,GBR,4478749,0.06400,60
United Kingdom,44,GBR,447875,0.06400,60
United Kingdom,44,GBR,447876,0.06400,60
United Kingdom,44,GBR,447877,0.06400,60
United Kingdom,44,GBR,447878,0.06400,60
United Kingdom,44,GBR,447879,0.06400,60
United Kingdom,44,GBR,447880,0.06400,60
United Kingdom,44,GBR,447881,0.06400,60
United Kingdom,44,GBR,447882,0.06400,60
United Kingdom,44,GBR,447883,0.06400,60
United Kingdom,44,GBR,447884,0.06400,60
United Kingdom,44,GBR,447885,0.06400,60
United Kingdom,44,GBR,447886,0.06400,60
United Kingdom,44,GBR,447887,0.06400,60
United Kingdom,44,GBR,447888,0.06400,60
United Kingdom,44,GBR,447889,0.06400,60
United Kingdom,44,GBR,447890,0.06400,60
United Kingdom,44,GBR,447891,0.06400,60
United Kingdom,44,GBR,4478923,0.06400,60
United Kingdom,44,GBR,4478924,0.06400,60
United Kingdom,44,GBR,4478926,0.06400,60
United Kingdom,44,GBR,4478927,0.06400,60
United Kingdom,44,GBR,4478928,0.06400,60
United Kingdom,44,GBR,4478929,0.06400,60
United Kingdom,44,GBR,4478932,0.06400,60
United Kingdom,44,GBR,4478934,0.06400,60
United Kingdom,44,GBR,4478935,0.06400,60
United Kingdom,44,GBR,4478936,0.06400,60
United Kingdom,44,GBR,4478937,0.06400,60
United Kingdom,44,GBR,447894,0.06400,60
United Kingdom,44,GBR,447895,0.06400,60
United Kingdom,44,GBR,447896,0.06400,60
United Kingdom,44,GBR,447897,0.06400,60
United Kingdom,44,GBR,447898,0.06400,60
United Kingdom,44,GBR,447899,0.06400,60
United Kingdom,44,GBR,447900,0.06400,60
United Kingdom,44,GBR,447901,0.06400,60
United Kingdom,44,GBR,447902,0.06400,60
United Kingdom,44,GBR,447903,0.06400,60
United Kingdom,44,GBR,447904,0.06400,60
United Kingdom,44,GBR,447905,0.06400,60
United Kingdom,44,GBR,447906,0.06400,60
United Kingdom,44,GBR,447907,0.06400,60
United Kingdom,44,GBR,447908,0.06400,60
United Kingdom,44,GBR,447909,0.06400,60
United Kingdom,44,GBR,447910,0.06400,60
United Kingdom,44,GBR,447912,0.06400,60
United Kingdom,44,GBR,447913,0.06400,60
United Kingdom,44,GBR,447914,0.06400,60
United Kingdom,44,GBR,447915,0.06400,60
United Kingdom,44,GBR,447916,0.06400,60
United Kingdom,44,GBR,447917,0.06400,60
United Kingdom,44,GBR,447918,0.06400,60
United Kingdom,44,GBR,447919,0.06400,60
United Kingdom,44,GBR,447920,0.06400,60
United Kingdom,44,GBR,447921,0.06400,60
United Kingdom,44,GBR,447922,0.06400,60
United Kingdom,44,GBR,447923,0.06400,60
United Kingdom,44,GBR,447925,0.06400,60
United Kingdom,44,GBR,447926,0.06400,60
United Kingdom,44,GBR,447927,0.06400,60
United Kingdom,44,GBR,447928,0.06400,60
United Kingdom,44,GBR,447929,0.06400,60
United Kingdom,44,GBR,447930,0.06400,60
United Kingdom,44,GBR,447931,0.06400,60
United Kingdom,44,GBR,447932,0.06400,60
United Kingdom,44,GBR,447933,0.06400,60
United Kingdom,44,GBR,447934,0.06400,60
United Kingdom,44,GBR,447935,0.06400,60
United Kingdom,44,GBR,447936,0.06400,60
United Kingdom,44,GBR,447938,0.06400,60
United Kingdom,44,GBR,447939,0.06400,60
United Kingdom,44,GBR,447940,0.06400,60
United Kingdom,44,GBR,447941,0.06400,60
United Kingdom,44,GBR,447942,0.06400,60
United Kingdom,44,GBR,447943,0.06400,60
United Kingdom,44,GBR,447944,0.06400,60
United Kingdom,44,GBR,447945,0.06400,60
United Kingdom,44,GBR,447946,0.06400,60
United Kingdom,44,GBR,447947,0.06400,60
United Kingdom,44,GBR,447948,0.06400,60
United Kingdom,44,GBR,447949,0.06400,60
United Kingdom,44,GBR,447950,0.06400,60
United Kingdom,44,GBR,447951,0.06400,60
United Kingdom,44,GBR,447952,0.06400,60
United Kingdom,44,GBR,447953,0.06400,60
United Kingdom,44,GBR,447954,0.06400,60
United Kingdom,44,GBR,447955,0.06400,60
United Kingdom,44,GBR,447956,0.06400,60
United Kingdom,44,GBR,447957,0.06400,60
United Kingdom,44,GBR,447958,0.06400,60
United Kingdom,44,GBR,447959,0.06400,60
United Kingdom,44,GBR,447960,0.06400,60
United Kingdom,44,GBR,447961,0.06400,60
United Kingdom,44,GBR,447962,0.06400,60
United Kingdom,44,GBR,447963,0.06400,60
United Kingdom,44,GBR,447964,0.06400,60
United Kingdom,44,GBR,447965,0.06400,60
United Kingdom,44,GBR,447966,0.06400,60
United Kingdom,44,GBR,447967,0.06400,60
United Kingdom,44,GBR,447968,0.06400,60
United Kingdom,44,GBR,447969,0.06400,60
United Kingdom,44,GBR,447970,0.06400,60
United Kingdom,44,GBR,447971,0.06400,60
United Kingdom,44,GBR,447972,0.06400,60
United Kingdom,44,GBR,447973,0.06400,60
United Kingdom,44,GBR,447974,0.06400,60
United Kingdom,44,GBR,447975,0.06400,60
United Kingdom,44,GBR,447976,0.06400,60
United Kingdom,44,GBR,447977,0.06400,60
United Kingdom,44,GBR,447979,0.06400,60
United Kingdom,44,GBR,447980,0.06400,60
United Kingdom,44,GBR,447981,0.06400,60
United Kingdom,44,GBR,447982,0.06400,60
United Kingdom,44,GBR,447983,0.06400,60
United Kingdom,44,GBR,447984,0.06400,60
United Kingdom,44,GBR,447985,0.06400,60
United Kingdom,44,GBR,447986,0.06400,60
United Kingdom,44,GBR,447987,0.06400,60
United Kingdom,44,GBR,447988,0.06400,60
United Kingdom,44,GBR,447989,0.06400,60
United Kingdom,44,GBR,447990,0.06400,60
United Kingdom,44,GBR,447999,0.06400,60
United Kingdom,44,GBR,448,0.37000,60
United Kingdom,44,GBR,44800,0.01600,60
United Kingdom,44,GBR,44808,0.01600,60
United Kingdom,44,GBR,44843,0.45000,60
United Kingdom,44,GBR,44844,0.45000,60
United Kingdom,44,GBR,44845,0.45000,60
United Kingdom,44,GBR,44870,0.30000,60
United Kingdom,44,GBR,44871,0.30000,60
United Kingdom,44,GBR,44872,0.30000,60
United Kingdom,44,GBR,44873,0.30000,60
United Kingdom,44,GBR,449,0.37000,60
Denmark,45,DNK,45,0.02300,60
Denmark,45,DNK,451,0.02200,60
Denmark,45,DNK,452,0.12500,60
Denmark,45,DNK,453,0.23000,60
Denmark,45,DNK,454,0.21100,60
Denmark,45,DNK,455,0.21000,60
Denmark,45,DNK,456,0.21000,60
Denmark,45,DNK,457,0.06200,60
Denmark,45,DNK,458,0.11500,60
Denmark,45,DNK,459,0.10800,60
Sweden,46,SWE,46,0.01900,60
Sweden,46,SWE,462,0.06600,60
Sweden,46,SWE,463,0.06600,60
Sweden,46,SWE,465,0.06600,60
Sweden,46,SWE,466,0.06600,60
Sweden,46,SWE,467,0.06600,60
Sweden,46,SWE,468,0.06600,60
Norway,47,NOR,47,0.02900,60
Norway,47,NOR,470,0.71100,60
Norway,47,NOR,471,0.63000,60
Norway,47,NOR,472,0.02900,60
Norway,47,NOR,474,0.25200,60
Norway,47,NOR,475,0.23400,60
Norway,47,NOR,478,1.72300,60
Norway,47,NOR,479,0.25100,60
Poland,48,POL,48,0.02200,60
Poland,48,POL,485,0.03600,60
Poland,48,POL,486,0.03600,60
Poland,48,POL,487,0.03600,60
Poland,48,POL,488,0.03600,60
Poland,48,POL,489,0.03600,60
Germany,49,DEU,49,0.01700,60
Germany,49,DEU,491,0.19500,60
Germany,49,DEU,4915,0.19500,60
Germany,49,DEU,49150,0.19500,60
Germany,49,DEU,49151,0.09500,60
